tibetanBowl;0;5.17379
tibetanBowl;1;5.66683
tibetanBowl;2;5.33795
tibetanBowl;3;6.016
tunedBar;0;4.31108
tunedBar;1;4.90959
tunedBar;2;4.49737
tunedBar;3;5.34372
uniBar;0;2.88857
uniBar;1;4.28246
uniBar;2;2.94119
uniBar;3;3.451
1dDampedWaveEquation;0;8.53919
1dDampedWaveEquation;1;7.34424
1dDampedWaveEquation;2;7.23613
1dDampedWaveEquation;3;7.31714
BowedString;0;14.4152
BowedString;1;16.9004
BowedString;2;17.6446
BowedString;3;17.8024
karplus;0;0.997685
ControllableNonPhysicalString;0;10.8463
ControllableNonPhysicalString;1;14.2718
ControllableNonPhysicalString;2;13.3379
ControllableNonPhysicalString;3;13.6632
HammeredString;0;14.1568
HammeredString;1;15.1407
HammeredString;2;16.4902
HammeredString;3;15.701
PianoHammeredString;0;10.5525
PianoHammeredString;1;11.2043
PianoHammeredString;2;11.7435
PianoHammeredString;3;11.5064
StiffString;0;10.9301
StiffString;1;14.7413
StiffString;2;13.1465
StiffString;3;14.0256
flute;0;1.43261
flute;1;1.31055
flute;2;1.31587
flute;3;1.34096
fluteMIDI;0;1.78652
fluteMIDI;1;1.63067
fluteMIDI;2;1.65449
fluteMIDI;3;1.67423
frenchBell;0;2.99553
frenchBell;1;2.95901
frenchBell;2;3.03337
frenchBell;3;3.01176
germanBell;0;2.98987
germanBell;1;2.94651
germanBell;2;3.03418
germanBell;3;3.01394
guitarMIDI;0;2.686
guitarMIDI;1;2.07609
guitarMIDI;2;2.42819
guitarMIDI;3;2.10474
karplus;0;0.998943
karplus;1;0.98454
karplus;2;0.99787
karplus;3;1.01598
marimbaMIDI;0;3.61924
marimbaMIDI;1;3.78302
marimbaMIDI;2;3.37861
marimbaMIDI;3;3.54162
harmonicOscillator2;0;0.2276
harmonicOscillator2;1;0.227606
harmonicOscillator2;2;0.227605
harmonicOscillator2;3;0.182457
harmonicOscillator3;0;0.230137
harmonicOscillator3;1;0.230149
harmonicOscillator3;2;0.230352
harmonicOscillator3;3;0.230355
harmonicOscillator;0;0.090682
harmonicOscillator;1;0.090676
harmonicOscillator;2;0.09069
harmonicOscillator;3;0.093067
paramOsc;0;0.093067
paramOsc;1;0.090681
paramOsc;2;0.093076
paramOsc;3;0.093067
audioParamOsc;0;0.099161
audioParamOsc;1;0.099153
audioParamOsc;2;0.096377
audioParamOsc;3;0.095942
hammerOsc;0;0.282171
hammerOsc;1;0.28201
hammerOsc;2;0.28561
hammerOsc;3;0.317716
bouncingOsc;0;0.282104
bouncingOsc;1;0.275598
bouncingOsc;2;0.286604
bouncingOsc;3;0.277591
pluckedOsc;0;0.398851
pluckedOsc;1;0.398224
pluckedOsc;2;0.395826
pluckedOsc;3;0.395913
bowedOsc;0;0.283362
bowedOsc;1;0.28336
bowedOsc;2;0.283371
bowedOsc;3;0.283361
nlOsc;0;0.319066
nlOsc;1;0.285475
nlOsc;2;0.365375
nlOsc;3;0.368777
2massChain;0;0.32916
2massChain;1;0.32193
2massChain;2;0.317812
2massChain;3;0.325333
tinyString;0;0.704896
tinyString;1;0.584483
tinyString;2;0.682783
tinyString;3;0.588375
pluckedString;0;13.101
pluckedString;1;18.0844
pluckedString;2;14.4226
pluckedString;3;18.7237
bowedString;0;15.6027
bowedString;1;22.5449
bowedString;2;17.4107
bowedString;3;20.1043
triangleMesh;0;11.0929
triangleMesh;1;11.3505
triangleMesh;2;11.4817
triangleMesh;3;10.72
construction;0;30.6931
construction;1;33.6185
construction;2;35.1726
construction;3;30.1285
polyTriangle;0;0.419513
polyTriangle;1;0.440923
polyTriangle;2;0.449359
polyTriangle;3;0.467388
physicalLFO;0;0.825973
physicalLFO;1;0.810864
physicalLFO;2;0.821103
physicalLFO;3;0.806712
modularInterpInstrMIDI;0;5.36995
modularInterpInstrMIDI;1;5.19658
modularInterpInstrMIDI;2;5.08558
modularInterpInstrMIDI;3;5.36111
nylonGuitarMIDI;0;2.68111
nylonGuitarMIDI;1;2.07764
nylonGuitarMIDI;2;2.42819
nylonGuitarMIDI;3;2.10405
harpe;0;1.24315
harpe;1;1.8584
harpe;2;1.50826
harpe;3;1.82596
karplus32;0;2.19191
karplus32;1;4.20368
karplus32;2;2.24405
karplus32;3;5.83279
karplus;0;0.083665
karplus;1;0.079363
karplus;2;0.068019
karplus;3;0.068031
russianBell;0;3.14956
russianBell;1;3.29733
russianBell;2;2.98848
russianBell;3;2.97141
standardBell;0;3.00071
standardBell;1;2.94928
standardBell;2;3.03862
standardBell;3;3.01789
violin;0;1.47044
violin;1;1.2442
violin;2;1.37768
violin;3;1.37076
violinMIDI;0;2.03958
violinMIDI;1;1.77908
violinMIDI;2;2.07092
violinMIDI;3;1.84086
vocalBP;0;13.5259
vocalBP;1;12.2032
vocalBP;2;16.8213
vocalBP;3;12.0225
vocalBPMIDI;0;13.9867
vocalBPMIDI;1;12.7909
vocalBPMIDI;2;13.3252
vocalBPMIDI;3;12.9187
vocalFOF;0;9.82669
vocalFOF;1;7.06798
vocalFOF;2;8.35544
vocalFOF;3;8.07382
vocalFOFMIDI;0;9.23333
vocalFOFMIDI;1;6.83299
vocalFOFMIDI;2;8.11928
vocalFOFMIDI;3;8.6944
pitchShifter;0;1.06413
pitchShifter;1;1.07386
pitchShifter;2;1.06268
pitchShifter;3;1.06302
harmonicExciter;0;1.85884
harmonicExciter;1;1.84577
harmonicExciter;2;1.8879
harmonicExciter;3;1.84862
quantizedChords;0;8.28368
quantizedChords;1;7.19542
quantizedChords;2;7.317
quantizedChords;3;8.37529
dattorro;0;0.515843
dattorro;1;0.630209
dattorro;2;0.572828
dattorro;3;0.557107
fdnRev;0;33.1017
fdnRev;1;35.009
fdnRev;2;29.9295
fdnRev;3;33.5516
freeverb;0;1.55405
freeverb;1;2.29579
freeverb;2;1.76908
freeverb;3;2.32013
greyhole;0;8.1585
greyhole;1;12.438
greyhole;2;7.79782
greyhole;3;11.8469
jprev;0;11.3258
jprev;1;11.0181
jprev;2;12.394
jprev;3;12.3633
