paramOsc;1;3460;0.090677
paramOsc;2;1373;0.090677
paramOsc;3;1134;0.090677
audioParamOsc;0;24539;0.095856
audioParamOsc;1;40178;0.095928
audioParamOsc;2;11334;0.095927
audioParamOsc;3;12399;0.095921
hammerOsc;0;80415;0.336345
hammerOsc;1;135201;0.372133
hammerOsc;2;76263;0.329624
hammerOsc;3;74386;0.339878
bouncingOsc;0;40479;0.299221
bouncingOsc;1;81665;0.305439
bouncingOsc;2;43078;0.29935
bouncingOsc;3;40366;0.293003
pluckedOsc;0;41666;0.34918
pluckedOsc;1;91491;0.340084
pluckedOsc;2;40309;0.370367
pluckedOsc;3;40835;0.370363
bowedOsc;0;76020;0.238013
bowedOsc;1;140679;0.238033
bowedOsc;2;66181;0.299546
bowedOsc;3;61520;0.262168
nlOsc;0;100737;0.354167
nlOsc;1;245077;0.377428
nlOsc;2;133058;0.383705
nlOsc;3;134262;0.38649
2massChain;0;24096;0.2607
2massChain;1;37944;0.327033
2massChain;2;15663;0.296406
2massChain;3;12829;0.298053
tinyString;0;1291956;0.514312
tinyString;1;1503630;0.495331
tinyString;2;1007210;0.515561
tinyString;3;440524;0.466324
pluckedString;0;3269862498;13.6784
pluckedString;1;2098220013;21.5205
pluckedString;2;3165909498;10.1709
pluckedString;3;1341071076;25.1068
bowedString;0;3290819582;19.713
bowedString;1;2613095316;5.14414
bowedString;2;3193165406;19.8411
bowedString;3;1393671969;20.0573
triangleMesh;0;488949688;10.3594
triangleMesh;1;602770010;10.4966
triangleMesh;2;467662500;10.4004
triangleMesh;3;359423229;8.93184
construction;0;399979471;28.5701
construction;1;959367219;33.8955
construction;2;356457989;34.9264
construction;3;3643010612;34.5594
polyTriangle;0;187730;0.434965
polyTriangle;1;208432;0.421589
polyTriangle;2;138393;0.46471
polyTriangle;3;112196;0.471146
physicalLFO;0;2896050;0.657744
physicalLFO;1;3449592;0.55345
physicalLFO;2;2780934;0.637135
physicalLFO;3;1566937;0.695082
modularInterpInstrMIDI;0;165013118;6.58436
modularInterpInstrMIDI;1;3147542361;6.71648
modularInterpInstrMIDI;2;4092986516;7.5625
modularInterpInstrMIDI;3;942463493;5.36013
nylonGuitarMIDI;0;13300191;2.26791
nylonGuitarMIDI;1;12522995;2.44576
